PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12
S_Lahu-2	0.105280516161639	0.103672068982924	-0.00080421273727314	0.0991451054993684	-0.00608820836482517	-0.00269890175485195	-0.0491161610281705	0.0225312236976309	0.00256054148697722	-0.00201678236678221	-0.0265574275438453	-0.000913339377585391
S_Naxi-1	0.108319549325879	0.103852299670092	0.00559944669224662	0.0929610002954606	-0.0161910154514617	-0.00778775808156077	-0.0145380211596614	0.000435326862880324	-0.00202628272297141	-0.00800812485033322	0.0271986472288909	-0.00384590249125961
S_She-2	0.114226706830418	0.104515319104243	0.0114547121792201	0.100295023674006	-0.016428746231569	-0.012277356694095	-0.0357759201912646	0.00887793076726514	-0.0010218312733856	-0.0145017522004195	-0.00827797091595477	-0.00508004276022131
S_She-1	0.112755664572758	0.110616059531949	0.00535187483315119	0.0990118326269462	-0.0208643974063488	-0.0095409367501004	-0.0458673210073014	0.0112271841229441	0.00108270626743653	-0.0146195929648547	-0.012148284031583	0.00254207222520769
S_Tu-1	0.100567733179368	0.0814325669171125	0.00761245806314184	0.0817037920003668	-0.0174579292921267	-0.00607760972083663	-0.0024281604130863	-0.0073738550712485	-0.00647501061415067	-0.00293060656434997	0.0345404048817081	0.002658147242208
S_Dai-1	0.107729572745977	0.107568631589078	0.000907973261726577	0.1023253096046	-0.00806521902540474	-0.00747461410108978	-0.058289044222073	0.0241261594975022	-7.50519967486347e-05	-0.0085318184666208	-0.0325549727294299	-0.00700071341657104
S_Japanese-1	0.110768709185082	0.108058555866225	0.0133558102490942	0.0895965580665982	-0.0199662605388572	-0.0100645233702176	-0.00438605455993753	-0.00758490094821594	-0.00423988903860305	-0.00753254969217264	0.0178965695789725	-0.000176823769792953
S_Japanese-2	0.110077122205469	0.10463772489894	0.0102699195996428	0.0905298395060045	-0.0169216672779768	-0.0104918210066968	-0.00691463372468904	-0.00848177683588756	-0.00179161487846551	-0.00859263853145609	0.0163998533241729	0.00531599464072732
S_Japanese-3	0.110095836754858	0.104602636648022	0.0117988800759317	0.0885198913493155	-0.017845386374249	-0.0106603718522191	-0.00304566645574186	-0.0140413062445037	-0.000416052246926499	-0.00386025366745512	0.0167279274713915	-0.000638190919877063
S_Korean-2	0.114428226729422	0.104796762332585	0.0140280983143352	0.0971007502060311	-0.0215915819687971	-0.0112368797246915	-0.00357271222334936	-0.0080836999802466	-0.00297639593288557	-0.00413229921387174	0.0234012484447531	0.00329972501746172
S_Korean-1	0.114193361473393	0.104262442710298	0.0110963171245955	0.0961877122068352	-0.0239344010909071	-0.0080356725399699	-0.0179363494309375	-0.00673640148722083	-0.00556627656092109	-0.0114467309572791	0.0202742825039642	0.000757941778495631
S_Burmese-2	0.0887660962723441	0.069377977257597	-0.00270522211836415	0.0787182473633827	0.0162659273395869	0.00738334003339013	-0.0204405290706192	0.0149175107325025	0.0032332050840878	0.00389435974716695	-0.0036474057601783	-0.00581587115655233
S_Burmese-1	0.100818536016736	0.0924195398434543	0.00458123104573257	0.0894814206779385	-0.0050548095582271	0.000741744357598042	-0.0251530532455082	0.00420018858403417	-0.000982265041309502	-0.0029365222307179	0.00963466193191047	0.00136907876361116
S_Ami-1	0.113093538975015	0.10938381106596	0.00201898804372745	0.107109735591386	-0.0137049128756267	-0.00705673456223129	-0.0724010165102565	0.0374576272900108	0.0035057455374745	-0.0156615560044901	-0.0694200602395531	0.00187746866747875
S_Ami-2	0.111277194978325	0.110165407277374	0.000570352046526256	0.107028980068975	-0.0140386702738257	-0.0101597495832973	-0.0787417595346269	0.0415201193475311	0.00468440634766508	-0.0152899699107856	-0.0752348791232658	0.000194488518390511
S_Thai-1	0.0889237180029503	0.0803512567373599	-0.00533861805919415	0.0873707012487986	0.0111866062366876	0.00309851247718216	-0.0425851579807527	0.0231799876268242	0.00141780799577338	-0.00270134048702288	-0.0268731257254448	-0.00127348857540489
S_Thai-2	0.103843821147199	0.0997239896089077	8.16981561257597e-05	0.096215478139694	-0.00280476003402397	-0.00265603185738469	-0.0550080858774051	0.0320989663843593	0.00242552724668842	0.000232333759280584	-0.0427803406632998	0.00142613194853416
S_Kinh-2	0.103477367657379	0.100082767671742	0.00214194278916865	0.104701914939821	-0.00985336022086163	-0.007125523500227	-0.0497940140659124	0.0256847334239287	9.66923399237062e-05	-0.00614044802280976	-0.0335931982583321	0.00227087570180647
S_Kinh-1	0.107569147242278	0.107312602784517	0.000654611843479835	0.103297212337576	-0.0152479202116532	-0.00701548272599127	-0.0521415408768717	0.020527072114561	0.000323822931858342	-0.00770365592063607	-0.0346887826381715	0.000406948342068912
B_Australian-3	0.0400727852707445	0.0704447170828201	-0.225354389645208	-0.073616518106591	-0.00120014415239822	0.000107212935503035	0.00298275063435551	0.000383199367572623	0.00505511637712503	0.0187042082917451	-0.00359040479825209	-0.00532371932357716
B_Australian-4	0.0413174635371513	0.0707482749913609	-0.222175764397094	-0.0699507018029405	0.00512680349692468	0.002673689490519	0.00367623267982788	0.00553191082889292	0.00597714342510682	0.0205544286702662	0.000607937448887785	-0.00347734984372236
S_Dusun-2	0.101523250791956	0.103608501092632	-0.00655953091896197	0.101953227450956	-0.00545706113113361	-0.00238913005565739	-0.0701160037267236	0.0379284436761066	0.00307985392714646	-0.00118704090935251	-0.0785206062663038	0.00383137686104785
S_Dusun-1	0.105170858028342	0.103739838126433	-0.00844526107420273	0.10097534765032	-0.00687110348839589	-0.00427049268162167	-0.0756148524492351	0.0422218802426764	0.00991422704047031	-0.0106650785319511	-0.0811972670188609	0.00887473323509199
S_Maori-1	0.0356364154512392	-0.0316421970544519	-0.0245985162580334	0.0236343683383239	-0.031978541360489	-0.0133648607239397	-0.0191085149352822	0.0500130310757753	0.00625796803768945	-0.00908533154672888	-0.0528015961852997	-0.00465523643285913
S_Bougainville-2	0.0537753100259364	0.0792286088213879	-0.195127747418274	-0.0444607559525493	-0.00911578675376225	-0.00187889241901798	-0.0154961077155522	0.0155029096610532	0.00176559491712968	0.0143233930546976	-0.0259631387461356	-0.00899426711753015
S_Papuan-3	0.046029193257716	0.0834621882923554	-0.295718114129066	-0.108692169735526	-0.0208519579984266	-0.00963728520287091	0.00339120364476648	-0.00432390839914146	-0.0016653097029583	-0.0109171235969055	0.00149933511748543	-0.00167787725102558
S_Bougainville-1	0.0536952518811171	0.0795736877600886	-0.197085051951648	-0.044543199620502	-0.00771555356427298	-0.00227026930324838	-0.0207659983897719	0.0173352579709557	-0.000922610190846813	0.0161912172589943	-0.032337506562669	0.000120614221158512
S_Papuan-1	0.0471038846143101	0.0839827545544474	-0.302062105336815	-0.114825768540769	-0.027095542490063	-0.0119439712166232	0.00266862640219506	-0.00389951537667985	-0.000792761499073775	-0.00990307946510929	-0.00171713254352338	0.00196368676018469
S_Papuan-8	0.0450649115126813	0.0845782891919797	-0.305697859752865	-0.117599730915372	-0.0255272999761146	-0.0132142305003506	0.0043114000657946	-0.00547531270269602	-0.00568377618133654	-0.0130755581454612	0.000600507672920783	0.000865154326155153
S_Papuan-10	0.0464197233354348	0.0835565560167641	-0.301539967300071	-0.114177682318089	-0.0256019166507682	-0.0123340093902272	0.00105200095221216	-0.00741300866417017	-0.00514454122257133	-0.0111800966724208	0.00560100736509652	0.000319815627156211
S_Papuan-11	0.0452834394258119	0.0827048300050371	-0.302807389002046	-0.118481234602732	-0.0282826678551017	-0.0111021515054909	0.000672843005655416	-0.00347602578324458	-0.0028982634440715	-0.00947272233853752	0.00124700104116509	0.00224639497791889
S_Papuan-6	0.0488028148783269	0.0838987103101725	-0.299940001284594	-0.112898325089559	-0.0228865249004078	-0.0110530369959678	0.00455002927922218	-0.00937443945773575	-0.00131453057766451	-0.0108810359332933	0.00218836358122312	0.000866772089459719
S_Papuan-5	0.0453201565511121	0.0822531198204867	-0.300836346036708	-0.112787967184023	-0.0204287816564814	-0.00994619102336504	0.00144695938040303	-0.00550306864273968	-0.000872672641103373	-0.00675151802463816	0.00641906011915147	-0.00113591850019176
S_Papuan-13	0.0454682686463075	0.0869993669900285	-0.305810939837163	-0.119428721415405	-0.0276441431984883	-0.0141702737935127	0.00167340077013466	-0.0060355001451386	-0.00397544423992565	-0.0137430793770168	0.00467520101221518	0.000263762761655174
S_Papuan-4	0.0478019114172431	0.0826379687025213	-0.296177810887551	-0.112602265853667	-0.022986982457511	-0.0109052414893939	0.000349654737933712	-0.00522002913426611	-0.00411260439003832	-0.00996733267080869	0.00592667563909157	0.0011830513687299
S_Papuan-14	0.0456535011828501	0.0851885177579477	-0.303963889844183	-0.118063823619768	-0.028196261681694	-0.0131612361057231	0.00194288988176797	-0.00757768763589617	-0.000561004648640702	-0.0136425029999146	0.00170569842320187	0.00131897139963488
S_Papuan-7	0.0464407029752444	0.0868357606525249	-0.302892378056281	-0.115663389296262	-0.0272058252011009	-0.0139100331160703	0.00177038170561604	-0.00302222316735113	-0.00562270042272106	-0.0158748023652168	0.0026759018557605	0.00199088346556098
S_Papuan-9	0.0452112111888702	0.0851457644433266	-0.304079846977392	-0.116021043164084	-0.0272203955583452	-0.0126190325463109	-3.05921290707816e-05	-0.00346935472265323	-0.00408840776399972	-0.010832057432696	-0.000236775762266421	0.000293878542543377
S_Papuan-12	0.0463485190257778	0.0834390529740728	-0.300687181437968	-0.117574281991334	-0.0277846199007986	-0.013896628571409	0.00293714615368964	-0.00701144129690282	-0.00294424468708262	-0.00646051270812776	0.00361206504499305	0.000450088629917347
S_Papuan-2	0.0457857871060956	0.0857193747827294	-0.306691482407713	-0.117979913037657	-0.0242639587278773	-0.0120353615567232	0.00151422734824567	-0.0097014730980687	-0.00274110803196971	-0.0126028586721346	0.00429268448026116	-0.003930924914932
S_Igorot-1	0.106744992124432	0.10812128298825	-0.000309696715583542	0.106956691870012	-0.0153008435965585	-0.00747374645414725	-0.0750931778296612	0.043993162336044	0.00177816258935596	-0.019515653618752	-0.0868981703556417	0.00509909574336811
S_Igorot-2	0.111154801321753	0.110958683429188	0.00397043776894411	0.107386260390917	-0.0193260959933053	-0.00898808992154309	-0.0769595652358476	0.0429470942722645	0.00064031283888432	-0.0197384855473607	-0.0901177501646762	0.00285303057746078
S_Hawaiian-1	0.0918265142420761	0.104483642900394	-0.0164317835355622	0.0885517625560577	-0.0180288838767755	-0.0106917585293915	-0.0632204603328573	0.0411528693843666	0.00861213928321756	-0.0118355542975789	-0.0735876478876215	0.000347339823315682
S_Chukchi-1	0.0637564002191113	-0.0329448183883058	0.037230645287182	-0.00441461327527337	-0.0413400600541009	-0.0112149151848386	0.0917942463360488	-0.0108948523014172	0.00500843785215296	0.0156307551498241	-0.0493900081221879	-0.00852888655305063
S_Itelman-1	0.110115717011573	0.0778976460186605	0.0496159805974354	0.0174662461775769	-0.0328061055410454	-0.010437724711498	0.130431799656159	-0.0654850159269033	0.00599539924456179	0.0222023411242221	-0.0468195303262172	-0.0034911285123542
S_Eskimo_Naukan-1	0.123644975912907	0.0829427544054475	0.0748141340779402	-0.0415212669350215	-0.0352829522290124	-0.00892579160133715	0.135614729945547	-0.0765601952061906	0.0149994067850248	0.0445317004339745	-0.126997820076479	-0.0212835859273951
S_Eskimo_Naukan-2	0.120101997777223	0.0837073356352525	0.073552182239695	-0.0385241619909957	-0.0293653678220048	-0.00975277726853104	0.130238072309655	-0.0743730414493916	0.016665488494829	0.0435868468860003	-0.120516890348699	-0.0217382720881476
S_Mansi-2	0.0608845300924934	-0.0359407848317233	0.0308960446930474	0.00988284921445538	-0.0351173716609919	-0.00571445040151202	0.0878387156700293	0.00802781837009813	-0.00661102869940617	-0.0110393730306885	0.0401830650655575	0.00766328160910293
S_Eskimo_Sireniki-2	0.1182728365012	0.0821911627919319	0.072367808015963	-0.0349919401866057	-0.03375145144992	-0.0105760619169306	0.126019834122963	-0.069264434355166	0.0167294325709892	0.0401378056720681	-0.120142680137562	-0.0185451879544337
S_Bengali-1	0.0305211140025676	-0.0373357619288674	-0.0241769308722195	0.0232211975285472	0.100538601667084	0.0494805572364078	0.012959140434035	0.0106291403933337	0.00635991473067379	0.000211397246176696	0.00429576607839018	-0.02498112914479
S_Bengali-2	0.0309989014848596	-0.0378227167822234	-0.0184765506808344	0.020615055281534	0.102142024879387	0.0483400166807489	0.0155982928967993	0.00822859434404726	0.00397371705568893	0.00457947560648896	-0.00231495451653731	-0.028244638373685
S_Kapu-1	0.0255295789797054	-0.0413937760433334	-0.0250289729022825	0.017609159269031	0.114632235113077	0.048073984067638	0.0226417350981254	0.00579586229708544	0.00405699248114017	-0.000112933737591682	0.0112481803128015	-0.0319570312810513
S_Relli-1	0.0339619865875	-0.0157892986349365	-0.030314833950125	0.0269827593078929	0.118488116215475	0.0545426373241259	0.0123156119624342	0.019470569276934	0.00408242092349839	0.0160378466708237	-0.000530962954168333	-0.055553157440042
S_Kapu-2	0.0313047115153658	-0.0319642059000281	-0.0284545795851108	0.0202726709002362	0.117446410023242	0.0511081021156198	0.0186818670251757	0.0110481703914659	0.00609238214523838	0.0128876871755368	-0.00205576981047415	-0.0335443088538909
S_Relli-2	0.0237569825165559	-0.0509715714696794	-0.0248439328146002	0.0193328862887232	0.117208748565447	0.0554670809650353	0.0232753685823505	0.0103021312786039	0.0025546531392842	0.00176125488419571	-0.00147118519573832	-0.0342097336448757
S_Yadava-1	0.02755752525773	-0.044659388190589	-0.028887376760779	0.0206666004377064	0.115038529335367	0.0499321490540942	0.0199303454644356	0.0045784426176116	0.00502191171417087	1.10650533695284e-05	0.000789445383367974	-0.0389682919126244
S_Irula-1	0.0256781038686255	-0.0287703484837021	-0.0315833252380351	0.0209861250532624	0.129420583039109	0.0565465910147158	0.0235438815649715	0.00742398675184675	0.0040808912325321	0.0205430339863901	0.00255483999796601	-0.0527123329524515
S_Yadava-2	0.0267846626136518	-0.0459625950799958	-0.0274082058352056	0.0159584106873347	0.118193874800302	0.054737539168625	0.0199025995219261	0.00876752156576798	0.00434916741042194	0.00239360307134499	-0.00523304419312055	-0.0390763086645155
S_Irula-2	0.0272413435102243	-0.030606988557517	-0.0300986096605018	0.0227942272420383	0.122991325215683	0.0568638208376439	0.0260325793151331	0.0110119989674692	0.00287443128340052	0.0118358248086236	-0.00181155815655324	-0.0523434017718939
S_Mala-2	0.0297895071110036	-0.0297958729086635	-0.0314031584669374	0.022979978183996	0.128008281380572	0.0596287549012436	0.0226677966098414	0.00703607262617108	0.00711999135883982	0.0137755080851708	-0.00315829872604881	-0.0493313279082249
S_Khonda_Dora-1	0.0524213225924446	0.0302139815965018	-0.0313624483366164	0.0449465149214439	0.10085281335322	0.0447655204306074	-0.00842523537433448	0.0311435394070015	0.0148744183995866	0.0330399001060833	-0.0151407300303126	-0.0497303916173559
S_Mala-3	0.0287662568648783	-0.0297521442214026	-0.033927831065592	0.0195675291496531	0.136960187003311	0.0618674768620869	0.0302831514581818	0.00965901274332388	0.00906715480235949	0.0214278825365463	0.00982240896777297	-0.048344748477214
S_Brahmin-1	0.0157762152054107	-0.0732358667437926	-0.0161453979906813	0.0144134471861721	0.0982098673287725	0.0491422172268283	0.0208019157836832	0.0100721168809875	-0.00237381677884829	-0.0171890388919147	-0.00519802857598894	-0.0272522688622904
S_Madiga-1	0.0282741002261521	-0.0372388693840794	-0.0302171483816208	0.017156047210652	0.124682653356721	0.0559955186583202	0.0269630281507524	0.0103664283287193	0.00510008257907683	0.00529694300750452	-0.00164100458764751	-0.0479607668050527
S_Brahmin-2	0.0189214623802805	-0.0694522761023551	-0.0193999747152355	0.0120691422459827	0.0975758619990325	0.0430194376691803	0.0194037952031204	0.00548394960945195	0.000187692699246684	-0.0100708873901995	-0.0102695645872582	-0.0192502018758587
S_Madiga-2	0.0283465988489668	-0.0293047201152057	-0.0309377895239042	0.0242715089668392	0.129924856826824	0.05822386654196	0.0166252869672061	0.00500435425309775	0.00896766702814262	0.0167965951421291	-0.00270169645767265	-0.0508043548323241
S_Kusunda-1	0.0726071818587882	0.0422563757246669	-0.00771097065797872	0.0603169071487645	0.0486456000155528	0.0239913681671136	0.00588811990704387	0.00846240841459986	-0.00305055533919207	0.00927157789970109	0.0609935722808437	-0.0341357411518888
S_Kusunda-2	0.0735304256808651	0.0571827762406015	-0.0175936019714039	0.0637896177078031	0.0622640170567239	0.0310924664867828	0.00638224162369431	0.0150964201965823	-0.00439214349554324	0.026505609205435	0.0952583734183912	-0.0615073189520287
T_Sherpa-1	0.103633506018116	0.0925630442712471	0.00632960263831334	0.0856565218579346	-0.00708538926915371	-0.00387866564722437	0.00392606807666477	-0.0109583239695009	-0.00560742516940712	-0.00816595949121945	0.0668869771886914	-0.00104444312667363
T_Sherpa-2	0.100621350559769	0.0941814710453326	0.00619298372095552	0.0831170362830088	-0.00786281506087008	-0.00107784660144085	0.00316723349081184	-0.0168767761601098	-0.00523251927708021	-0.0021612536225066	0.0678478324944607	-0.00396846945001705
S_Brahui-2	0.00169263412473536	-0.108657249512186	-0.00365252074682564	0.0018405106987991	0.0498521351240106	0.025138570387227	0.00033663957827549	-0.030656672517097	-0.0128955320067876	-0.0565787309026917	-0.0126164627110768	0.0347237822356164
S_Makrani-1	-0.00706935850458303	-0.115150092526324	-0.00449833853270705	0.00706564726512412	0.0567240804392521	0.0231887464466798	0.00301647867877546	-0.0293197773301301	-0.0138312756384787	-0.044232948146813	-0.00744574474246429	0.0438057121073208
S_Pathan-1	0.0130955729509057	-0.0986963902480802	-0.00716738669723127	0.00389983107088676	0.0638709660148452	0.0334575619562504	0.0128822084549993	-0.00150247864868827	-0.0093587883659208	-0.0309487949995731	-2.6433689482134e-05	0.0191176639682244
S_Balochi-1	-0.00129231204737715	-0.103243838415708	-0.00571047057423637	0.00900557476857893	0.0727605118678702	0.0346557038797717	0.0162925065934521	-0.0228122717107899	-0.0161098834606978	-0.0544798962541343	-0.0177323372501705	0.0335140477620812
S_Brahui-1	-0.00537745571698521	-0.107850281863555	-0.00477007068383542	0.00356269333187874	0.0599338918667351	0.0261282437111479	0.0030000110746829	-0.0234615722442891	-0.0110615943655304	-0.0401847974505066	-0.0127601183392035	0.0145431411848344
S_Makrani-2	-0.0153026183729444	-0.115231459977781	-0.00602605512095395	0.00303020464971104	0.053146662782095	0.0202931174130229	-0.00197613148442818	-0.038201241403875	-0.0169309827103703	-0.0597877119966978	-0.010837268325567	0.0498279623187236
S_Pathan-2	0.0109959826388905	-0.0991704360099851	-0.0050086638741651	0.00409874841862302	0.0757943521515809	0.0386912936337006	0.0165311433081917	0.0039131810652345	-0.00786912244592534	-0.0382253603078094	-0.00298045044542657	0.00486689652418277
S_Burusho-1	0.0207827664612304	-0.0806953812805856	-0.00339958070139963	0.0152342232004224	0.0566544681407327	0.0300543818743241	0.0183357137797893	-0.0065271549429461	-0.0117235082375181	-0.0360411749422133	-0.0050785423748746	0.0147428355495049
S_Hazara-2	0.0562364961540138	-0.0130897030139825	0.0075904170872167	0.0429760643483261	0.000411475812465437	0.00344040927659391	0.018885519944339	-0.0118821003208343	-0.00727041194327514	-0.0239896162910056	0.0342776000751188	0.00765559791451079
S_Kalash-1	0.0104090408389253	-0.107327325223664	-0.001316718214835	-0.000247772506001675	0.0673197062178512	0.036771125361452	0.0252244572892863	-0.00919950243388765	-0.0222968135379376	-0.0983318894710626	-0.0280227189587471	0.0654379082670599
S_Burusho-2	0.0211420572117466	-0.0775593211963881	-0.00446375852322419	0.0123043753687048	0.0524257231399002	0.0272796067565845	0.022184679383571	-0.00835492477034371	-0.00413541116409498	-0.0276604410992629	0.00363428259433765	0.0244257121600794
S_Hazara-1	0.0561048028129541	-0.0206742554534848	0.00802259664835187	0.0345562279352535	0.00393143797767934	0.00492542954173817	0.028436656963685	-0.0133081242919138	-0.00881019280447414	-0.0213265367600896	0.0331021452422122	0.0184083171476547
S_Kalash-2	0.0110431150637682	-0.106648430677395	-0.00346020915731295	0.00155998849546463	0.0615638260771369	0.0319532163738837	0.0303241658873748	-0.00235809173543052	-0.0234009532531319	-0.0883430263723169	-0.0282574000863307	0.0670636074500834
S_Sindhi-1	0.0124175386582645	-0.0948870070767751	-0.0113062994147806	0.00720817146930402	0.0716471596291906	0.0353320542618688	0.0155003215651647	0.00142492315963085	-0.00910198385279364	-0.0335121122075217	-0.00629884578267733	0.00504747184938466
S_Sindhi-2	0.0130012677976387	-0.0850425499031613	-0.0116445818733041	0.00698432897750149	0.0825559502707399	0.0372106225001061	0.0165506125272069	-0.0102177840587399	-0.00460470176516617	-0.0311331536131819	-0.00854014599236443	-0.00849383288986147
S_Punjabi-2	0.0226298315831276	-0.0547637164165242	-0.0209414542944986	0.0212568694608344	0.113755478592538	0.0547585219034183	0.0203224654258377	0.00693853129310953	0.00152913266454399	-0.000135352003098071	0.00316280439507937	-0.0279717410358957
S_Punjabi-3	0.0247642058585461	-0.0509001667091486	-0.0257850865801362	0.0132640621131484	0.111282968123065	0.0516912886098399	0.0161836658172778	0.0165678709209985	-0.00156904565348128	-0.00771884088088378	0.00222026982004539	-0.0306535521405959
S_Punjabi-4	0.0152264988219871	-0.0877289676702314	-0.00940026968588815	0.00982054920704106	0.0793716484898612	0.0413490200667883	0.0184117171028148	0.000502379997537264	-0.00546709309564954	-0.0248420080751459	-0.00622160237589906	0.0108718058147445
S_Punjabi-1	0.025228236142176	-0.0513794451931557	-0.0232762757276764	0.0147783478107912	0.112154849858107	0.0527704128264439	0.0247630785197113	0.0173786920303194	-0.000158205362717608	-0.000525356663066834	0.00890314652146549	-0.0361544901694773
T_Tibetan-1	0.0983381112077207	0.0867068864973178	0.00666645962844394	0.0800055074671946	-0.00404314717447301	-0.00173634615412879	0.00140511757699248	-0.0137368971487727	-0.00647848096759453	-0.00455435657082998	0.0617449115087372	-0.00761159151151562
T_Tibetan-2	0.0978037111122496	0.0863049103125553	0.00489110762830175	0.0815566053276088	-0.0102783041062678	-0.00559920219924045	0.00536199855141349	-0.0151755117401956	-0.00366301190025481	0.00578985158594284	0.0606196605817032	0.00324264844144433
S_Abkhasian-1	-0.00358179426993205	-0.153404092280373	0.00208853834780134	0.00535102013199443	0.00447760896317366	0.00356203035174196	-0.0236244758130517	-0.0510274024491058	-0.0146122487028121	-0.0437601871794162	-0.0123045143500483	0.0646502143416513
S_Albanian-1	-0.0090476320875112	-0.170611047065992	0.000699453581591508	0.00246526674977623	-0.0403298559113685	-0.0128673887380439	-0.0221835800550482	0.00832581424223194	0.0034675476917633	0.0201606267811734	-0.000968666556182666	0.00164366294325841
S_Armenian-1	-0.0109580413881094	-0.157728439923775	-0.00296975331711193	0.00509399225961015	0.000684976298407635	-0.00124753183010368	-0.0375737962262618	-0.059389564189812	-0.0088397758468797	-0.0117958682374141	-0.00260748093385495	0.0430216708229984
S_Armenian-2	-0.0114516597147323	-0.159066575430871	-0.00103481308294615	0.000570555730027727	-0.00247145281121949	-0.0015210601495296	-0.0393511835464046	-0.0575972872591025	-0.00724873177729834	-0.0173046287314136	-0.0119710065126181	0.0309265055235744
S_Bulgarian-1	-0.00581620197427131	-0.163629693667181	0.00377680880340044	0.00119720172748813	-0.0339916041737648	-0.0108347036856577	0.00340462368072248	0.0189900810713741	0.00532475586341852	-0.00215841609726746	-0.00263643848403062	-0.000948329826208416
S_Bulgarian-2	-0.00663167203053412	-0.164700201251945	0.000192440821200539	-0.00325277627824505	-0.0329718131567941	-0.0116878482167438	-0.0110738873000226	0.0149839766113021	0.00092202008441977	0.0104799488164011	0.0171643046618815	-0.00283355620787241
S_Atayal-1	0.108666122403073	0.109277328020024	0.00330792879300068	0.109188326602746	-0.0129347660209684	-0.00726943493078649	-0.0735146453840457	0.0421410489913795	0.000613331040691688	-0.0149317846514689	-0.0765825375091562	-0.00528967436716769
S_Czech-2	0.00113858333812835	-0.166445150075661	0.00766261695810876	-0.00945218536359238	-0.0430368387270193	-0.00946516523122303	0.0169004117076436	0.0654151989726329	0.00319552287013359	-0.00656367942571601	0.00419801923524983	-0.00237267245134266
S_English-1	-0.00195490472941026	-0.173577229121375	0.00299367936405379	-0.00697180593806616	-0.0522216647210806	-0.00941664479834094	0.0184012797284134	0.0813355496804464	0.0060350842695086	0.0162403188717098	0.0175595886599699	-0.00423778889693591
S_English-2	-0.00427436149704979	-0.171959513665854	0.00392727006749859	-0.00655709799224959	-0.0486825496954865	-0.0130850263011056	0.0195499475093786	0.0738491931529373	0.00849139201894651	0.00199135174833618	-0.00163853031197592	-0.0181017608629622
S_Estonian-2	0.00613189075050554	-0.159172222342077	0.00850148883532148	-0.00978145866457059	-0.0483225185573902	-0.00836306865040234	0.0378780789447797	0.0936810060658652	0.00510422702673727	-0.0123335099527379	-0.00177789138455465	-0.00614473605975654
S_Estonian-1	0.00431672402728038	-0.159655642112593	0.00972190361305221	-0.00952257706328278	-0.0481376191067604	-0.00952861231259523	0.0464740051885931	0.111941551293892	-0.000442102057546861	-0.00346704589725035	0.00149871527673447	0.00847279528589031
S_Finnish-2	0.0068707255901931	-0.153129776572446	0.00972010191426816	-0.00482549456289457	-0.0487561033193294	-0.00946444324011697	0.0431686549765685	0.0999741572268134	0.00575340471152658	-0.00778679932113133	0.00414994100935247	-0.00910307022543252
S_Finnish-1	0.00869491232616994	-0.154002445398467	0.0138353397665018	-0.00627147645938019	-0.0551638914980636	-0.0114159904878644	0.0407551278365534	0.0996147211970541	0.00568456886652734	-0.00408810863536287	0.00491119893338721	-0.0088344108158482
S_Finnish-3	0.00900398114159945	-0.148640557250145	0.00880535665995555	-0.0067351131987087	-0.0459938781198707	-0.0110082110917064	0.0467058976917745	0.0966472606744803	0.00150634625268036	-0.00628629103210335	0.0049513085355248	-0.0179202743414062
S_Saami-1	0.0343603499239624	-0.108369474869586	0.0187820978287348	0.000709180064274068	-0.0555837316630224	-0.0125023701699107	0.0797927787845606	0.0775421739250038	-0.00341009069213952	-0.00410788366139908	0.0241650665670109	-0.00572100450510074
S_Saami-2	0.0379509143731497	-0.0921923794008369	0.0210390669306389	-0.00156019179226866	-0.0552135803588538	-0.00954058547759162	0.090193378752515	0.064323923795954	-0.00167268299767367	-0.0193764689912911	0.036051545963351	-0.00672931995925867
S_French-1	-0.00513572412300203	-0.171774704069142	0.00159636323030582	-0.00118316837461096	-0.0442003174509942	-0.00988813669265567	-0.00411955960171513	0.0518978053694813	0.00549634882685827	0.0173818104629954	0.0121077588723794	-0.0515880168860206
S_French-2	-0.00210144619311065	-0.166639678353646	0.00603717113538771	-0.00533166870107026	-0.0478979047910061	-0.0135903678505261	0.00256670479955932	0.0624282056965641	0.00425612004131594	0.0111486481680066	0.00326268438742113	-0.00849068741413845
S_Basque-1	-0.00709883457478496	-0.174317854095559	0.00193607121064999	-0.00410346127611958	-0.0533623184868495	-0.0142420883261615	-0.00968550831814647	0.043256546695477	0.00589997395826305	0.0321834904109798	0.00596500463804157	-0.0413605493201805
S_Basque-2	-0.00827336606832863	-0.177523697036236	0.00286843775534325	-0.000926982471093762	-0.0545029981411246	-0.0168914592921114	-0.00670497778486066	0.0542846842937981	0.00902665551189041	0.028680696573091	0.0139286397903473	-0.0418079710473335
S_Georgian-2	-0.0113813410908943	-0.160670848706393	-0.0035885394932192	0.000212449171256467	0.00206223177603224	0.00165920425394684	-0.0291713979769437	-0.0365401582786309	-0.0163583468777634	-0.0318831837956755	-0.00810237393483975	0.0646043253864918
S_Georgian-1	-0.0111814309027182	-0.155651043521769	0.000302966582532625	0.00462548023003453	0.000427269227298851	-0.000372146783764999	-0.025712895384752	-0.0509710357307693	-0.0141692792075335	-0.0351201322936115	-0.0115564851496767	0.0683882752258747
S_Greek-1	-0.00751902302534592	-0.167753200147008	0.00176086817247379	-0.000109793847549363	-0.0323020585104443	-0.0122973004079663	-0.0118396280140555	0.0132974591138183	-0.00144359395178107	-0.000864873861392226	-0.00615059549915244	0.00799914502572016
